"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Requested.Date","Requested.Time","Drop.timestamp","Drop.Date","Drop.Time","Request.Date.Hour","Request.Date.Mins","Drop.Date.Hour","Drop.Date.Mins","travel.time.mins","trip.direction","new_seq","RequestedTimeSlot","wait_time"
"5327",5342,"City",296,"Trip Completed",2016-07-14 22:38:38,"2016-07-14","22:38:38",2016-07-14 23:21:22,"2016-07-14","23:21:22",22,38,23,21,43,"City to Airport",5327,"Night ( 20:00 to 24:00)",NA
"5328",5345,"Airport",260,"Trip Completed",2016-07-14 22:43:48,"2016-07-14","22:43:48",2016-07-14 23:40:58,"2016-07-14","23:40:58",22,43,23,40,57,"Airport to City",5328,"Night ( 20:00 to 24:00)",NA
"5329",5346,"Airport",NA,"No Cars Available",2016-07-14 22:46:35,"2016-07-14","22:46:35",NA,NA,NA,22,46,NA,NA,NA,"Airport to City",5329,"Night ( 20:00 to 24:00)",NA
"5330",5348,"City",40,"Trip Completed",2016-07-14 22:50:55,"2016-07-14","22:50:55",2016-07-14 23:45:17,"2016-07-14","23:45:17",22,50,23,45,54,"City to Airport",5330,"Night ( 20:00 to 24:00)",NA
"5331",5347,"Airport",16,"Trip Completed",2016-07-14 22:51:47,"2016-07-14","22:51:47",2016-07-14 23:53:42,"2016-07-14","23:53:42",22,51,23,53,62,"Airport to City",5331,"Night ( 20:00 to 24:00)",NA
"5332",5350,"City",162,"Trip Completed",2016-07-14 22:52:35,"2016-07-14","22:52:35",2016-07-14 23:42:51,"2016-07-14","23:42:51",22,52,23,42,50,"City to Airport",5332,"Night ( 20:00 to 24:00)",NA
"5333",5353,"Airport",NA,"No Cars Available",2016-07-14 22:54:09,"2016-07-14","22:54:09",NA,NA,NA,22,54,NA,NA,NA,"Airport to City",5333,"Night ( 20:00 to 24:00)",NA
"5334",5351,"City",NA,"No Cars Available",2016-07-14 22:54:12,"2016-07-14","22:54:12",NA,NA,NA,22,54,NA,NA,NA,"City to Airport",5334,"Night ( 20:00 to 24:00)",NA
"5335",5349,"Airport",72,"Trip Completed",2016-07-14 22:55:36,"2016-07-14","22:55:36",2016-07-14 23:22:32,"2016-07-14","23:22:32",22,55,23,22,27,"Airport to City",5335,"Night ( 20:00 to 24:00)",NA
"5336",5352,"Airport",37,"Trip Completed",2016-07-14 23:01:45,"2016-07-14","23:01:45",2016-07-14 23:45:53,"2016-07-14","23:45:53",23,1,23,45,44,"Airport to City",5336,"Night ( 20:00 to 24:00)",NA
"5337",5356,"Airport",NA,"No Cars Available",2016-07-14 23:06:44,"2016-07-14","23:06:44",NA,NA,NA,23,6,NA,NA,NA,"Airport to City",5337,"Night ( 20:00 to 24:00)",NA
"5338",5354,"Airport",97,"Trip Completed",2016-07-14 23:07:32,"2016-07-14","23:07:32",2016-07-15 00:01:32,"2016-07-15","00:01:32",23,7,0,1,54,"Airport to City",5338,"Night ( 20:00 to 24:00)",NA
"5339",5357,"City",211,"Trip Completed",2016-07-14 23:09:23,"2016-07-14","23:09:23",2016-07-15 00:05:34,"2016-07-15","00:05:34",23,9,0,5,56,"City to Airport",5339,"Night ( 20:00 to 24:00)",NA
"5340",5355,"City",NA,"No Cars Available",2016-07-14 23:10:05,"2016-07-14","23:10:05",NA,NA,NA,23,10,NA,NA,NA,"City to Airport",5340,"Night ( 20:00 to 24:00)",NA
"5341",5358,"Airport",225,"Trip Completed",2016-07-14 23:17:20,"2016-07-14","23:17:20",2016-07-15 00:03:26,"2016-07-15","00:03:26",23,17,0,3,46,"Airport to City",5341,"Night ( 20:00 to 24:00)",NA
"5342",5360,"Airport",218,"Trip Completed",2016-07-14 23:19:15,"2016-07-14","23:19:15",2016-07-14 23:58:25,"2016-07-14","23:58:25",23,19,23,58,39,"Airport to City",5342,"Night ( 20:00 to 24:00)",NA
"5343",5363,"Airport",NA,"No Cars Available",2016-07-14 23:19:41,"2016-07-14","23:19:41",NA,NA,NA,23,19,NA,NA,NA,"Airport to City",5343,"Night ( 20:00 to 24:00)",NA
"5344",5359,"City",109,"Trip Completed",2016-07-14 23:21:57,"2016-07-14","23:21:57",2016-07-15 00:24:00,"2016-07-15","00:24:00",23,21,0,24,62,"City to Airport",5344,"Night ( 20:00 to 24:00)",NA
"5345",5362,"Airport",NA,"No Cars Available",2016-07-14 23:22:24,"2016-07-14","23:22:24",NA,NA,NA,23,22,NA,NA,NA,"Airport to City",5345,"Night ( 20:00 to 24:00)",NA
"5346",5361,"Airport",NA,"No Cars Available",2016-07-14 23:22:28,"2016-07-14","23:22:28",NA,NA,NA,23,22,NA,NA,NA,"Airport to City",5346,"Night ( 20:00 to 24:00)",NA
"5347",5365,"City",NA,"No Cars Available",2016-07-14 23:24:27,"2016-07-14","23:24:27",NA,NA,NA,23,24,NA,NA,NA,"City to Airport",5347,"Night ( 20:00 to 24:00)",NA
"5348",5364,"City",234,"Trip Completed",2016-07-14 23:24:48,"2016-07-14","23:24:48",2016-07-15 00:04:20,"2016-07-15","00:04:20",23,24,0,4,40,"City to Airport",5348,"Night ( 20:00 to 24:00)",NA
"5349",5366,"Airport",22,"Trip Completed",2016-07-14 23:27:22,"2016-07-14","23:27:22",2016-07-15 00:19:50,"2016-07-15","00:19:50",23,27,0,19,52,"Airport to City",5349,"Night ( 20:00 to 24:00)",NA
"5350",5367,"Airport",17,"Trip Completed",2016-07-14 23:35:34,"2016-07-14","23:35:34",2016-07-15 00:25:26,"2016-07-15","00:25:26",23,35,0,25,50,"Airport to City",5350,"Night ( 20:00 to 24:00)",NA
"5351",5368,"City",223,"Trip Completed",2016-07-14 23:36:12,"2016-07-14","23:36:12",2016-07-15 00:27:56,"2016-07-15","00:27:56",23,36,0,27,52,"City to Airport",5351,"Night ( 20:00 to 24:00)",NA
"5352",5372,"City",NA,"No Cars Available",2016-07-14 23:38:08,"2016-07-14","23:38:08",NA,NA,NA,23,38,NA,NA,NA,"City to Airport",5352,"Night ( 20:00 to 24:00)",NA
"5353",5369,"Airport",NA,"No Cars Available",2016-07-14 23:39:47,"2016-07-14","23:39:47",NA,NA,NA,23,39,NA,NA,NA,"Airport to City",5353,"Night ( 20:00 to 24:00)",NA
"5354",5374,"City",199,"Trip Completed",2016-07-14 23:40:04,"2016-07-14","23:40:04",2016-07-15 00:46:22,"2016-07-15","00:46:22",23,40,0,46,66,"City to Airport",5354,"Night ( 20:00 to 24:00)",NA
"5355",5371,"Airport",NA,"No Cars Available",2016-07-14 23:41:09,"2016-07-14","23:41:09",NA,NA,NA,23,41,NA,NA,NA,"Airport to City",5355,"Night ( 20:00 to 24:00)",NA
"5356",5377,"City",83,"Trip Completed",2016-07-14 23:42:02,"2016-07-14","23:42:02",2016-07-15 00:39:38,"2016-07-15","00:39:38",23,42,0,39,58,"City to Airport",5356,"Night ( 20:00 to 24:00)",NA
"5357",5373,"City",99,"Trip Completed",2016-07-14 23:42:23,"2016-07-14","23:42:23",2016-07-15 00:17:24,"2016-07-15","00:17:24",23,42,0,17,35,"City to Airport",5357,"Night ( 20:00 to 24:00)",NA
"5358",5375,"Airport",NA,"No Cars Available",2016-07-14 23:42:27,"2016-07-14","23:42:27",NA,NA,NA,23,42,NA,NA,NA,"Airport to City",5358,"Night ( 20:00 to 24:00)",NA
"5359",5376,"City",NA,"No Cars Available",2016-07-14 23:43:02,"2016-07-14","23:43:02",NA,NA,NA,23,43,NA,NA,NA,"City to Airport",5359,"Night ( 20:00 to 24:00)",NA
"5360",5370,"City",123,"Trip Completed",2016-07-14 23:43:29,"2016-07-14","23:43:29",2016-07-15 00:33:38,"2016-07-15","00:33:38",23,43,0,33,50,"City to Airport",5360,"Night ( 20:00 to 24:00)",NA
"5361",5380,"Airport",104,"Trip Completed",2016-07-14 23:50:28,"2016-07-14","23:50:28",2016-07-15 00:39:55,"2016-07-15","00:39:55",23,50,0,39,49,"Airport to City",5361,"Night ( 20:00 to 24:00)",NA
"5362",5379,"City",154,"Trip Completed",2016-07-14 23:51:31,"2016-07-14","23:51:31",2016-07-15 01:04:40,"2016-07-15","01:04:40",23,51,1,4,73,"City to Airport",5362,"Night ( 20:00 to 24:00)",NA
"5363",5378,"Airport",NA,"No Cars Available",2016-07-14 23:52:06,"2016-07-14","23:52:06",NA,NA,NA,23,52,NA,NA,NA,"Airport to City",5363,"Night ( 20:00 to 24:00)",NA
"5364",5381,"Airport",298,"Trip Completed",2016-07-14 23:56:41,"2016-07-14","23:56:41",2016-07-15 00:39:24,"2016-07-15","00:39:24",23,56,0,39,43,"Airport to City",5364,"Night ( 20:00 to 24:00)",NA
"5365",6758,"Airport",6,"Trip Completed",2016-07-15 00:03:39,"2016-07-15","00:03:39",2016-07-15 01:07:39,"2016-07-15","01:07:39",0,3,1,7,64,"Airport to City",5365,"Late Night (00:00 to 04:00)",NA
"5366",6760,"Airport",134,"Trip Completed",2016-07-15 00:03:52,"2016-07-15","00:03:52",2016-07-15 00:47:44,"2016-07-15","00:47:44",0,3,0,47,44,"Airport to City",5366,"Late Night (00:00 to 04:00)",NA
"5367",6763,"City",224,"Trip Completed",2016-07-15 00:04:44,"2016-07-15","00:04:44",2016-07-15 01:06:42,"2016-07-15","01:06:42",0,4,1,6,62,"City to Airport",5367,"Late Night (00:00 to 04:00)",525
"5368",6761,"Airport",47,"Trip Completed",2016-07-15 00:05:00,"2016-07-15","00:05:00",2016-07-15 00:47:06,"2016-07-15","00:47:06",0,5,0,47,42,"Airport to City",5368,"Late Night (00:00 to 04:00)",NA
"5369",6764,"City",243,"Trip Completed",2016-07-15 00:06:12,"2016-07-15","00:06:12",2016-07-15 01:17:53,"2016-07-15","01:17:53",0,6,1,17,72,"City to Airport",5369,"Late Night (00:00 to 04:00)",231
"5370",6766,"City",108,"Trip Completed",2016-07-15 00:06:56,"2016-07-15","00:06:56",2016-07-15 01:10:34,"2016-07-15","01:10:34",0,6,1,10,64,"City to Airport",5370,"Late Night (00:00 to 04:00)",674.857142857143
"5371",6762,"Airport",267,"Trip Completed",2016-07-15 00:07:29,"2016-07-15","00:07:29",2016-07-15 00:52:50,"2016-07-15","00:52:50",0,7,0,52,45,"Airport to City",5371,"Late Night (00:00 to 04:00)",NA
"5372",6765,"Airport",NA,"No Cars Available",2016-07-15 00:09:09,"2016-07-15","00:09:09",NA,NA,NA,0,9,NA,NA,NA,"Airport to City",5372,"Late Night (00:00 to 04:00)",NA
"5373",5388,"Airport",NA,"No Cars Available",2016-07-15 00:19:05,"2016-07-15","00:19:05",NA,NA,NA,0,19,NA,NA,NA,"Airport to City",5373,"Late Night (00:00 to 04:00)",NA
"5374",5387,"City",NA,"No Cars Available",2016-07-15 00:19:53,"2016-07-15","00:19:53",NA,NA,NA,0,19,NA,NA,NA,"City to Airport",5374,"Late Night (00:00 to 04:00)",NA
"5375",5389,"Airport",NA,"No Cars Available",2016-07-15 00:20:15,"2016-07-15","00:20:15",NA,NA,NA,0,20,NA,NA,NA,"Airport to City",5375,"Late Night (00:00 to 04:00)",NA
"5376",5386,"City",NA,"No Cars Available",2016-07-15 00:20:52,"2016-07-15","00:20:52",NA,NA,NA,0,20,NA,NA,NA,"City to Airport",5376,"Late Night (00:00 to 04:00)",NA
"5377",5390,"Airport",NA,"No Cars Available",2016-07-15 00:26:36,"2016-07-15","00:26:36",NA,NA,NA,0,26,NA,NA,NA,"Airport to City",5377,"Late Night (00:00 to 04:00)",NA
"5378",5391,"City",NA,"No Cars Available",2016-07-15 00:26:39,"2016-07-15","00:26:39",NA,NA,NA,0,26,NA,NA,NA,"City to Airport",5378,"Late Night (00:00 to 04:00)",NA
"5379",5392,"City",245,"Trip Completed",2016-07-15 00:29:15,"2016-07-15","00:29:15",2016-07-15 01:07:49,"2016-07-15","01:07:49",0,29,1,7,39,"City to Airport",5379,"Late Night (00:00 to 04:00)",674.857142857143
"5380",5393,"Airport",NA,"No Cars Available",2016-07-15 00:30:35,"2016-07-15","00:30:35",NA,NA,NA,0,30,NA,NA,NA,"Airport to City",5380,"Late Night (00:00 to 04:00)",NA
"5381",5394,"Airport",64,"Trip Completed",2016-07-15 00:47:57,"2016-07-15","00:47:57",2016-07-15 01:42:51,"2016-07-15","01:42:51",0,47,1,42,55,"Airport to City",5381,"Late Night (00:00 to 04:00)",NA
"5382",5397,"City",NA,"No Cars Available",2016-07-15 00:52:01,"2016-07-15","00:52:01",NA,NA,NA,0,52,NA,NA,NA,"City to Airport",5382,"Late Night (00:00 to 04:00)",NA
"5383",5395,"Airport",NA,"No Cars Available",2016-07-15 00:53:01,"2016-07-15","00:53:01",NA,NA,NA,0,53,NA,NA,NA,"Airport to City",5383,"Late Night (00:00 to 04:00)",NA
"5384",5396,"City",240,"Cancelled",2016-07-15 00:54:12,"2016-07-15","00:54:12",NA,NA,NA,0,54,NA,NA,NA,"City to Airport",5384,"Late Night (00:00 to 04:00)",NA
"5385",5399,"City",111,"Trip Completed",2016-07-15 00:58:19,"2016-07-15","00:58:19",2016-07-15 02:16:07,"2016-07-15","02:16:07",0,58,2,16,78,"City to Airport",5385,"Late Night (00:00 to 04:00)",674.857142857143
"5386",5398,"City",NA,"No Cars Available",2016-07-15 01:02:15,"2016-07-15","01:02:15",NA,NA,NA,1,2,NA,NA,NA,"City to Airport",5386,"Late Night (00:00 to 04:00)",NA
"5387",5401,"City",NA,"No Cars Available",2016-07-15 01:04:28,"2016-07-15","01:04:28",NA,NA,NA,1,4,NA,NA,NA,"City to Airport",5387,"Late Night (00:00 to 04:00)",NA
"5388",5400,"Airport",226,"Trip Completed",2016-07-15 01:05:20,"2016-07-15","01:05:20",2016-07-15 02:04:05,"2016-07-15","02:04:05",1,5,2,4,59,"Airport to City",5388,"Late Night (00:00 to 04:00)",NA
"5389",5402,"Airport",87,"Trip Completed",2016-07-15 01:06:24,"2016-07-15","01:06:24",2016-07-15 01:48:20,"2016-07-15","01:48:20",1,6,1,48,42,"Airport to City",5389,"Late Night (00:00 to 04:00)",NA
"5390",5404,"City",84,"Trip Completed",2016-07-15 01:12:58,"2016-07-15","01:12:58",2016-07-15 02:05:26,"2016-07-15","02:05:26",1,12,2,5,52,"City to Airport",5390,"Late Night (00:00 to 04:00)",759
"5391",5403,"Airport",NA,"No Cars Available",2016-07-15 01:14:00,"2016-07-15","01:14:00",NA,NA,NA,1,14,NA,NA,NA,"Airport to City",5391,"Late Night (00:00 to 04:00)",NA
"5392",5405,"Airport",NA,"No Cars Available",2016-07-15 01:20:44,"2016-07-15","01:20:44",NA,NA,NA,1,20,NA,NA,NA,"Airport to City",5392,"Late Night (00:00 to 04:00)",NA
"5393",5406,"City",NA,"No Cars Available",2016-07-15 01:27:47,"2016-07-15","01:27:47",NA,NA,NA,1,27,NA,NA,NA,"City to Airport",5393,"Late Night (00:00 to 04:00)",NA
"5394",5407,"Airport",NA,"No Cars Available",2016-07-15 01:31:34,"2016-07-15","01:31:34",NA,NA,NA,1,31,NA,NA,NA,"Airport to City",5394,"Late Night (00:00 to 04:00)",NA
"5395",5409,"Airport",72,"Trip Completed",2016-07-15 01:36:28,"2016-07-15","01:36:28",2016-07-15 02:46:45,"2016-07-15","02:46:45",1,36,2,46,70,"Airport to City",5395,"Late Night (00:00 to 04:00)",NA
"5396",5408,"City",NA,"No Cars Available",2016-07-15 01:37:01,"2016-07-15","01:37:01",NA,NA,NA,1,37,NA,NA,NA,"City to Airport",5396,"Late Night (00:00 to 04:00)",NA
"5397",5411,"Airport",NA,"No Cars Available",2016-07-15 01:43:11,"2016-07-15","01:43:11",NA,NA,NA,1,43,NA,NA,NA,"Airport to City",5397,"Late Night (00:00 to 04:00)",NA
"5398",5410,"City",58,"Cancelled",2016-07-15 01:45:43,"2016-07-15","01:45:43",NA,NA,NA,1,45,NA,NA,NA,"City to Airport",5398,"Late Night (00:00 to 04:00)",NA
"5399",5412,"Airport",NA,"No Cars Available",2016-07-15 01:49:06,"2016-07-15","01:49:06",NA,NA,NA,1,49,NA,NA,NA,"Airport to City",5399,"Late Night (00:00 to 04:00)",NA
"5400",5413,"Airport",NA,"No Cars Available",2016-07-15 01:50:12,"2016-07-15","01:50:12",NA,NA,NA,1,50,NA,NA,NA,"Airport to City",5400,"Late Night (00:00 to 04:00)",NA
"5401",5414,"Airport",NA,"No Cars Available",2016-07-15 01:51:08,"2016-07-15","01:51:08",NA,NA,NA,1,51,NA,NA,NA,"Airport to City",5401,"Late Night (00:00 to 04:00)",NA
"5402",5415,"City",NA,"No Cars Available",2016-07-15 01:51:17,"2016-07-15","01:51:17",NA,NA,NA,1,51,NA,NA,NA,"City to Airport",5402,"Late Night (00:00 to 04:00)",NA
"5403",5416,"City",NA,"No Cars Available",2016-07-15 01:53:20,"2016-07-15","01:53:20",NA,NA,NA,1,53,NA,NA,NA,"City to Airport",5403,"Late Night (00:00 to 04:00)",NA
"5404",5417,"Airport",NA,"No Cars Available",2016-07-15 01:59:17,"2016-07-15","01:59:17",NA,NA,NA,1,59,NA,NA,NA,"Airport to City",5404,"Late Night (00:00 to 04:00)",NA
"5405",5419,"City",191,"Trip Completed",2016-07-15 02:01:30,"2016-07-15","02:01:30",2016-07-15 02:34:12,"2016-07-15","02:34:12",2,1,2,34,33,"City to Airport",5405,"Late Night (00:00 to 04:00)",522.5
"5406",5418,"City",56,"Trip Completed",2016-07-15 02:03:39,"2016-07-15","02:03:39",2016-07-15 03:13:00,"2016-07-15","03:13:00",2,3,3,13,69,"City to Airport",5406,"Late Night (00:00 to 04:00)",522.5
"5407",5421,"Airport",243,"Trip Completed",2016-07-15 02:08:39,"2016-07-15","02:08:39",2016-07-15 03:12:36,"2016-07-15","03:12:36",2,8,3,12,64,"Airport to City",5407,"Late Night (00:00 to 04:00)",NA
"5408",5422,"City",46,"Trip Completed",2016-07-15 02:09:09,"2016-07-15","02:09:09",2016-07-15 03:09:26,"2016-07-15","03:09:26",2,9,3,9,60,"City to Airport",5408,"Late Night (00:00 to 04:00)",522.5
"5409",5420,"Airport",NA,"No Cars Available",2016-07-15 02:09:15,"2016-07-15","02:09:15",NA,NA,NA,2,9,NA,NA,NA,"Airport to City",5409,"Late Night (00:00 to 04:00)",NA
"5410",5423,"City",114,"Cancelled",2016-07-15 02:11:10,"2016-07-15","02:11:10",NA,NA,NA,2,11,NA,NA,NA,"City to Airport",5410,"Late Night (00:00 to 04:00)",NA
"5411",5424,"City",166,"Cancelled",2016-07-15 02:13:08,"2016-07-15","02:13:08",NA,NA,NA,2,13,NA,NA,NA,"City to Airport",5411,"Late Night (00:00 to 04:00)",NA
"5412",5427,"City",NA,"No Cars Available",2016-07-15 02:20:24,"2016-07-15","02:20:24",NA,NA,NA,2,20,NA,NA,NA,"City to Airport",5412,"Late Night (00:00 to 04:00)",NA
"5413",5426,"Airport",NA,"No Cars Available",2016-07-15 02:22:32,"2016-07-15","02:22:32",NA,NA,NA,2,22,NA,NA,NA,"Airport to City",5413,"Late Night (00:00 to 04:00)",NA
"5414",5425,"City",23,"Trip Completed",2016-07-15 02:23:56,"2016-07-15","02:23:56",2016-07-15 03:08:35,"2016-07-15","03:08:35",2,23,3,8,45,"City to Airport",5414,"Late Night (00:00 to 04:00)",522.5
"5415",5428,"Airport",285,"Trip Completed",2016-07-15 02:28:34,"2016-07-15","02:28:34",2016-07-15 03:04:34,"2016-07-15","03:04:34",2,28,3,4,36,"Airport to City",5415,"Late Night (00:00 to 04:00)",NA
"5416",5430,"City",205,"Trip Completed",2016-07-15 02:35:11,"2016-07-15","02:35:11",2016-07-15 03:25:33,"2016-07-15","03:25:33",2,35,3,25,50,"City to Airport",5416,"Late Night (00:00 to 04:00)",1293
"5417",5431,"Airport",160,"Trip Completed",2016-07-15 02:38:30,"2016-07-15","02:38:30",2016-07-15 03:23:54,"2016-07-15","03:23:54",2,38,3,23,45,"Airport to City",5417,"Late Night (00:00 to 04:00)",NA
"5418",5429,"Airport",NA,"No Cars Available",2016-07-15 02:38:44,"2016-07-15","02:38:44",NA,NA,NA,2,38,NA,NA,NA,"Airport to City",5418,"Late Night (00:00 to 04:00)",NA
"5419",5433,"City",NA,"No Cars Available",2016-07-15 02:41:29,"2016-07-15","02:41:29",NA,NA,NA,2,41,NA,NA,NA,"City to Airport",5419,"Late Night (00:00 to 04:00)",NA
"5420",5434,"City",3,"Trip Completed",2016-07-15 02:41:38,"2016-07-15","02:41:38",2016-07-15 03:24:43,"2016-07-15","03:24:43",2,41,3,24,43,"City to Airport",5420,"Late Night (00:00 to 04:00)",522.5
"5421",5432,"Airport",NA,"No Cars Available",2016-07-15 02:42:51,"2016-07-15","02:42:51",NA,NA,NA,2,42,NA,NA,NA,"Airport to City",5421,"Late Night (00:00 to 04:00)",NA
"5422",5435,"City",45,"Trip Completed",2016-07-15 02:52:10,"2016-07-15","02:52:10",2016-07-15 03:43:43,"2016-07-15","03:43:43",2,52,3,43,52,"City to Airport",5422,"Late Night (00:00 to 04:00)",522.5
"5423",5438,"City",NA,"No Cars Available",2016-07-15 02:59:36,"2016-07-15","02:59:36",NA,NA,NA,2,59,NA,NA,NA,"City to Airport",5423,"Late Night (00:00 to 04:00)",NA
"5424",5436,"City",NA,"No Cars Available",2016-07-15 02:59:38,"2016-07-15","02:59:38",NA,NA,NA,2,59,NA,NA,NA,"City to Airport",5424,"Late Night (00:00 to 04:00)",NA
"5425",5437,"Airport",281,"Trip Completed",2016-07-15 02:59:50,"2016-07-15","02:59:50",2016-07-15 03:57:34,"2016-07-15","03:57:34",2,59,3,57,58,"Airport to City",5425,"Late Night (00:00 to 04:00)",NA
"5426",5443,"City",NA,"No Cars Available",2016-07-15 03:03:18,"2016-07-15","03:03:18",NA,NA,NA,3,3,NA,NA,NA,"City to Airport",5426,"Late Night (00:00 to 04:00)",NA
"5427",5440,"Airport",275,"Trip Completed",2016-07-15 03:04:32,"2016-07-15","03:04:32",2016-07-15 04:04:20,"2016-07-15","04:04:20",3,4,4,4,60,"Airport to City",5427,"Late Night (00:00 to 04:00)",NA
"5428",5444,"City",250,"Trip Completed",2016-07-15 03:05:44,"2016-07-15","03:05:44",2016-07-15 03:48:26,"2016-07-15","03:48:26",3,5,3,48,43,"City to Airport",5428,"Late Night (00:00 to 04:00)",408
"5429",5441,"City",NA,"No Cars Available",2016-07-15 03:06:28,"2016-07-15","03:06:28",NA,NA,NA,3,6,NA,NA,NA,"City to Airport",5429,"Late Night (00:00 to 04:00)",NA
"5430",5445,"Airport",NA,"No Cars Available",2016-07-15 03:07:48,"2016-07-15","03:07:48",NA,NA,NA,3,7,NA,NA,NA,"Airport to City",5430,"Late Night (00:00 to 04:00)",NA
"5431",5442,"Airport",NA,"No Cars Available",2016-07-15 03:08:38,"2016-07-15","03:08:38",NA,NA,NA,3,8,NA,NA,NA,"Airport to City",5431,"Late Night (00:00 to 04:00)",NA
"5432",5439,"City",NA,"No Cars Available",2016-07-15 03:13:10,"2016-07-15","03:13:10",NA,NA,NA,3,13,NA,NA,NA,"City to Airport",5432,"Late Night (00:00 to 04:00)",NA
"5433",5449,"City",NA,"No Cars Available",2016-07-15 03:18:52,"2016-07-15","03:18:52",NA,NA,NA,3,18,NA,NA,NA,"City to Airport",5433,"Late Night (00:00 to 04:00)",NA
"5434",5447,"City",NA,"No Cars Available",2016-07-15 03:19:59,"2016-07-15","03:19:59",NA,NA,NA,3,19,NA,NA,NA,"City to Airport",5434,"Late Night (00:00 to 04:00)",NA
"5435",5450,"City",NA,"No Cars Available",2016-07-15 03:21:40,"2016-07-15","03:21:40",NA,NA,NA,3,21,NA,NA,NA,"City to Airport",5435,"Late Night (00:00 to 04:00)",NA
"5436",5448,"Airport",176,"Trip Completed",2016-07-15 03:22:27,"2016-07-15","03:22:27",2016-07-15 04:27:10,"2016-07-15","04:27:10",3,22,4,27,65,"Airport to City",5436,"Late Night (00:00 to 04:00)",NA
"5437",5451,"Airport",NA,"No Cars Available",2016-07-15 03:25:14,"2016-07-15","03:25:14",NA,NA,NA,3,25,NA,NA,NA,"Airport to City",5437,"Late Night (00:00 to 04:00)",NA
"5438",5446,"City",NA,"No Cars Available",2016-07-15 03:25:23,"2016-07-15","03:25:23",NA,NA,NA,3,25,NA,NA,NA,"City to Airport",5438,"Late Night (00:00 to 04:00)",NA
"5439",5452,"Airport",NA,"No Cars Available",2016-07-15 03:28:06,"2016-07-15","03:28:06",NA,NA,NA,3,28,NA,NA,NA,"Airport to City",5439,"Late Night (00:00 to 04:00)",NA
"5440",5453,"City",159,"Trip Completed",2016-07-15 03:38:02,"2016-07-15","03:38:02",2016-07-15 04:28:09,"2016-07-15","04:28:09",3,38,4,28,50,"City to Airport",5440,"Late Night (00:00 to 04:00)",560.142857142857
"5441",5456,"Airport",NA,"No Cars Available",2016-07-15 03:45:59,"2016-07-15","03:45:59",NA,NA,NA,3,45,NA,NA,NA,"Airport to City",5441,"Late Night (00:00 to 04:00)",NA
"5442",5454,"Airport",NA,"No Cars Available",2016-07-15 03:47:26,"2016-07-15","03:47:26",NA,NA,NA,3,47,NA,NA,NA,"Airport to City",5442,"Late Night (00:00 to 04:00)",NA
"5443",5455,"City",202,"Trip Completed",2016-07-15 03:47:48,"2016-07-15","03:47:48",2016-07-15 04:53:45,"2016-07-15","04:53:45",3,47,4,53,66,"City to Airport",5443,"Late Night (00:00 to 04:00)",560.142857142857
"5444",5457,"City",63,"Trip Completed",2016-07-15 03:56:41,"2016-07-15","03:56:41",2016-07-15 04:54:26,"2016-07-15","04:54:26",3,56,4,54,58,"City to Airport",5444,"Late Night (00:00 to 04:00)",560.142857142857
"5445",5458,"Airport",NA,"No Cars Available",2016-07-15 04:00:41,"2016-07-15","04:00:41",NA,NA,NA,4,0,NA,NA,NA,"Airport to City",5445,"Early Morning (04:00 to 08:00)",NA
"5446",5459,"Airport",NA,"No Cars Available",2016-07-15 04:03:50,"2016-07-15","04:03:50",NA,NA,NA,4,3,NA,NA,NA,"Airport to City",5446,"Early Morning (04:00 to 08:00)",NA
"5447",5460,"Airport",152,"Trip Completed",2016-07-15 04:06:50,"2016-07-15","04:06:50",2016-07-15 04:52:36,"2016-07-15","04:52:36",4,6,4,52,46,"Airport to City",5447,"Early Morning (04:00 to 08:00)",NA
"5448",5461,"Airport",NA,"No Cars Available",2016-07-15 04:10:18,"2016-07-15","04:10:18",NA,NA,NA,4,10,NA,NA,NA,"Airport to City",5448,"Early Morning (04:00 to 08:00)",NA
"5449",5462,"Airport",NA,"No Cars Available",2016-07-15 04:20:15,"2016-07-15","04:20:15",NA,NA,NA,4,20,NA,NA,NA,"Airport to City",5449,"Early Morning (04:00 to 08:00)",NA
